event_date,custom_session_id,revenue
2020-12-17,10731965.6220509788_4961518104,14.0
2020-12-17,10731965.6220509788_4961518104,12.0
2020-12-17,10731965.6220509788_4961518104,14.0
2020-12-17,14670836.5443476050_7531889742,10.0
2020-12-17,14670836.5443476050_7531889742,14.0
2020-12-17,21188888.1287984736_3664527185,48.0
2020-12-17,21188888.1287984736_3664527185,60.0
2020-12-17,39602761.4128729087_7759113456,48.0
2020-12-17,39602761.4128729087_7759113456,30.0
2020-12-17,39689879.5114355808_1868045314,16.0
2020-12-17,39689879.5114355808_1868045314,32.0
2020-12-17,50900904.6507728330_2880772060,6.0
2020-12-17,50900904.6507728330_2880772060,4.0
2020-12-17,60425733.9344537014_3480366073,60.0
2020-12-17,60425733.9344537014_3480366073,48.0
2020-12-17,61367617.5801864153_8643432446,14.0
2020-12-17,61367617.5801864153_8643432446,13.0
2020-12-17,73925756.8578616626_8829916949,6.0
2020-12-17,73925756.8578616626_8829916949,32.0
2020-12-17,77739287.4913869284_6445142451,22.0
2020-12-17,77739287.4913869284_6445142451,32.0
2020-12-17,97950097.5837353470_3604174231,12.0
2020-12-17,97950097.5837353470_3604174231,28.0
2020-12-17,1486195554.5255114980_8731373574,60.0
2020-12-17,1486195554.5255114980_8731373574,48.0
2020-12-17,7549801319.6083086386_179983668,24.0
2020-12-17,7549801319.6083086386_179983668,3.0
2020-12-17,2387737.8440654529_3146577661,7.0
2020-12-17,2387737.8440654529_3146577661,6.0
2020-12-17,2387737.8440654529_3146577661,10.0
2020-12-17,4366554.6078100134_2930908095,13.0
2020-12-17,4366554.6078100134_2930908095,5.0
2020-12-17,4366554.6078100134_2930908095,16.0
2020-12-17,4366554.6078100134_2930908095,13.0
2020-12-17,4366554.6078100134_2930908095,5.0
2020-12-17,4366554.6078100134_2930908095,16.0
2020-12-17,4366554.6078100134_2930908095,5.0
2020-12-17,4366554.6078100134_2930908095,16.0
2020-12-17,4366554.6078100134_2930908095,13.0
2020-12-17,5191278.7358335539_2730344996,20.0
2020-12-17,5191278.7358335539_2730344996,30.0
2020-12-17,5191278.7358335539_2730344996,20.0
2020-12-17,8156015.0433362204_9650136798,19.0
2020-12-17,8156015.0433362204_9650136798,19.0
2020-12-17,8156015.0433362204_9650136798,19.0
2020-12-17,22956458.6924241706_3078113458,10.0
2020-12-17,22956458.6924241706_3078113458,16.0
2020-12-17,22956458.6924241706_3078113458,28.0
2020-12-17,37409739.2479799624_687343989,24.0
2020-12-17,37409739.2479799624_687343989,60.0
2020-12-17,37409739.2479799624_687343989,16.0
2020-12-17,58234029.0722348975_9952850240,13.0
2020-12-17,58234029.0722348975_9952850240,8.0
2020-12-17,58234029.0722348975_9952850240,3.0
2020-12-17,69933106.8605034885_3102438797,44.0
2020-12-17,69933106.8605034885_3102438797,20.0
2020-12-17,69933106.8605034885_3102438797,30.0
2020-12-17,84534898.7989426950_9415165360,4.0
2020-12-17,84534898.7989426950_9415165360,10.0
2020-12-17,84534898.7989426950_9415165360,28.0
2020-12-17,84534898.7989426950_1503258398,28.0
2020-12-17,84534898.7989426950_1503258398,10.0
2020-12-17,84534898.7989426950_1503258398,4.0
2020-12-17,84534898.7989426950_1503258398,4.0
2020-12-17,84534898.7989426950_1503258398,28.0
2020-12-17,84534898.7989426950_1503258398,10.0
2020-12-17,84534898.7989426950_1503258398,28.0
2020-12-17,84534898.7989426950_1503258398,10.0
2020-12-17,84534898.7989426950_1503258398,4.0
2020-12-17,84534898.7989426950_1503258398,28.0
2020-12-17,84534898.7989426950_1503258398,4.0
2020-12-17,4396894.6112781516_5928199009,10.0
2020-12-17,4396894.6112781516_5928199009,32.0
2020-12-17,4396894.6112781516_5928199009,7.0
2020-12-17,4396894.6112781516_5928199009,19.0
2020-12-17,6924220.6153390244_6091853124,24.0
2020-12-17,6924220.6153390244_6091853124,3.0
2020-12-17,6924220.6153390244_6091853124,14.0
2020-12-17,6924220.6153390244_6091853124,3.0
2020-12-17,25524352.7325280300_7642999088,4.0
2020-12-17,25524352.7325280300_7642999088,30.0
2020-12-17,25524352.7325280300_7642999088,2.0
2020-12-17,25524352.7325280300_7642999088,4.0
2020-12-17,33738162.6871557290_9575738320,18.0
2020-12-17,33738162.6871557290_9575738320,6.0
2020-12-17,33738162.6871557290_9575738320,2.0
2020-12-17,33738162.6871557290_9575738320,3.0
2020-12-17,46104581.7287269838_131238559,2.0
2020-12-17,46104581.7287269838_131238559,2.0
2020-12-17,46104581.7287269838_131238559,55.0
2020-12-17,46104581.7287269838_131238559,2.0
2020-12-17,50625438.6453912217_5613396999,14.0
2020-12-17,50625438.6453912217_5613396999,23.0
2020-12-17,50625438.6453912217_5613396999,10.0
2020-12-17,50625438.6453912217_5613396999,16.0
2020-12-17,69753949.4679403396_3902099776,16.0
2020-12-17,69753949.4679403396_3902099776,4.0
2020-12-17,69753949.4679403396_3902099776,12.0
2020-12-17,69753949.4679403396_3902099776,17.0
2020-12-17,97950097.5837353470_3604174231,11.0
2020-12-17,97950097.5837353470_3604174231,48.0
2020-12-17,97950097.5837353470_3604174231,12.0
2020-12-17,97950097.5837353470_3604174231,10.0
2020-12-17,2232981444.3331731762_9004413230,16.0
2020-12-17,2232981444.3331731762_9004413230,2.0
2020-12-17,2232981444.3331731762_9004413230,12.0
2020-12-17,2232981444.3331731762_9004413230,9.0
2020-12-17,83122453.5394732985_4176972375,26.0
2020-12-17,83122453.5394732985_4176972375,2.0
2020-12-17,83122453.5394732985_4176972375,2.0
2020-12-17,83122453.5394732985_4176972375,4.0
2020-12-17,83122453.5394732985_4176972375,4.0
2020-12-17,8403882324.8733646119_8917058495,20.0
2020-12-17,8403882324.8733646119_8917058495,6.0
2020-12-17,8403882324.8733646119_8917058495,14.0
2020-12-17,8403882324.8733646119_8917058495,6.0
2020-12-17,8403882324.8733646119_8917058495,13.0
2020-12-17,1621120.1060958458_6787489115,95.0
2020-12-17,1621120.1060958458_6787489115,48.0
2020-12-17,1621120.1060958458_6787489115,144.0
2020-12-17,1621120.1060958458_6787489115,44.0
2020-12-17,1621120.1060958458_6787489115,48.0
2020-12-17,1621120.1060958458_6787489115,32.0
2020-12-17,8631746.0136342760_6176588029,14.0
2020-12-17,8631746.0136342760_6176588029,6.0
2020-12-17,8631746.0136342760_6176588029,64.0
2020-12-17,8631746.0136342760_6176588029,64.0
2020-12-17,8631746.0136342760_6176588029,28.0
2020-12-17,8631746.0136342760_6176588029,14.0
2020-12-17,58435410.6859710315_608104037,2.0
2020-12-17,58435410.6859710315_608104037,2.0
2020-12-17,58435410.6859710315_608104037,2.0
2020-12-17,58435410.6859710315_608104037,23.0
2020-12-17,58435410.6859710315_608104037,10.0
2020-12-17,58435410.6859710315_608104037,8.0
2020-12-17,79374863.6543228947_233001294,6.0
2020-12-17,79374863.6543228947_233001294,5.0
2020-12-17,79374863.6543228947_233001294,24.0
2020-12-17,79374863.6543228947_233001294,5.0
2020-12-17,79374863.6543228947_233001294,3.0
2020-12-17,79374863.6543228947_233001294,2.0
2020-12-17,8944117.0831290845_775436501,6.0
2020-12-17,8944117.0831290845_775436501,2.0
2020-12-17,8944117.0831290845_775436501,10.0
2020-12-17,8944117.0831290845_775436501,5.0
2020-12-17,8944117.0831290845_775436501,10.0
2020-12-17,8944117.0831290845_775436501,4.0
2020-12-17,8944117.0831290845_775436501,20.0
2020-12-17,84161213.3604424306_522748050,2.0
2020-12-17,84161213.3604424306_522748050,13.0
2020-12-17,84161213.3604424306_522748050,2.0
2020-12-17,84161213.3604424306_522748050,10.0
2020-12-17,84161213.3604424306_522748050,2.0
2020-12-17,84161213.3604424306_522748050,2.0
2020-12-17,84161213.3604424306_522748050,11.0
2020-12-17,84636323.8110704850_4763111632,16.0
2020-12-17,84636323.8110704850_4763111632,46.0
2020-12-17,84636323.8110704850_4763111632,55.0
2020-12-17,84636323.8110704850_4763111632,64.0
2020-12-17,84636323.8110704850_4763111632,44.0
2020-12-17,84636323.8110704850_4763111632,7.0
2020-12-17,84636323.8110704850_4763111632,4.0
2020-12-17,85089615.0421191291_3233484067,7.0
2020-12-17,85089615.0421191291_3233484067,16.0
2020-12-17,85089615.0421191291_3233484067,48.0
2020-12-17,85089615.0421191291_3233484067,32.0
2020-12-17,85089615.0421191291_3233484067,16.0
2020-12-17,85089615.0421191291_3233484067,44.0
2020-12-17,85089615.0421191291_3233484067,13.0
2020-12-17,65163016.2468447960_1095828703,30.0
2020-12-17,65163016.2468447960_1095828703,33.0
2020-12-17,65163016.2468447960_1095828703,23.0
2020-12-17,65163016.2468447960_1095828703,11.0
2020-12-17,65163016.2468447960_1095828703,32.0
2020-12-17,65163016.2468447960_1095828703,9.0
2020-12-17,65163016.2468447960_1095828703,14.0
2020-12-17,65163016.2468447960_1095828703,14.0
2020-12-17,79437846.7966348856_8758704398,2.0
2020-12-17,79437846.7966348856_8758704398,16.0
2020-12-17,79437846.7966348856_8758704398,14.0
2020-12-17,79437846.7966348856_8758704398,24.0
2020-12-17,79437846.7966348856_8758704398,28.0
2020-12-17,79437846.7966348856_8758704398,12.0
2020-12-17,79437846.7966348856_8758704398,10.0
2020-12-17,79437846.7966348856_8758704398,1.0
2020-12-17,79437846.7966348856_8758704398,32.0
2020-12-17,47320569.5663739973_8550836818,16.0
2020-12-17,47320569.5663739973_8550836818,7.0
2020-12-17,47320569.5663739973_8550836818,14.0
2020-12-17,47320569.5663739973_8550836818,16.0
2020-12-17,47320569.5663739973_8550836818,4.0
2020-12-17,47320569.5663739973_8550836818,4.0
2020-12-17,47320569.5663739973_8550836818,12.0
2020-12-17,47320569.5663739973_8550836818,14.0
2020-12-17,47320569.5663739973_8550836818,2.0
2020-12-17,47320569.5663739973_8550836818,8.0
2020-12-17,47320569.5663739973_8550836818,6.0
2020-12-17,47320569.5663739973_8550836818,16.0
2020-12-17,47320569.5663739973_8550836818,12.0
2020-12-17,47320569.5663739973_8550836818,4.0
2020-12-17,47320569.5663739973_8550836818,4.0
2020-12-17,47320569.5663739973_8550836818,14.0
2020-12-17,47320569.5663739973_8550836818,12.0
2020-12-17,47320569.5663739973_8550836818,14.0
2020-12-17,47320569.5663739973_8550836818,16.0
2020-12-17,1086662.7438464093_3043365944,
2020-12-18,5604587.3755072537_6644157949,16.0
2020-12-18,71985328.5213385555_3605807306,8.0
2020-12-18,71985328.5213385555_3605807306,41.0
2020-12-18,71985328.5213385555_3605807306,15.0
2020-12-18,79604591.5283536350_8146300237,11.0
2020-12-18,79604591.5283536350_8146300237,27.0
2020-12-18,79604591.5283536350_8146300237,7.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,86949711.6238778520_9875250892,19.0
2020-12-18,86949711.6238778520_9875250892,2.0
2020-12-18,86949711.6238778520_9875250892,6.0
2020-12-18,89736817.8673115024_5350974835,32.0
2020-12-18,89736817.8673115024_5350974835,4.0
2020-12-18,89736817.8673115024_5350974835,32.0
2020-12-18,97950097.5837353470_9607629577,54.0
2020-12-18,97950097.5837353470_9607629577,14.0
2020-12-18,97950097.5837353470_9607629577,14.0
2020-12-18,1719446.5752948453_8507219909,22.0
2020-12-18,1719446.5752948453_8507219909,22.0
2020-12-18,1719446.5752948453_8507219909,30.0
2020-12-18,1719446.5752948453_8507219909,18.0
2020-12-18,6258055.5394754419_2394426516,10.0
2020-12-18,6258055.5394754419_2394426516,12.0
2020-12-18,6258055.5394754419_2394426516,44.0
2020-12-18,6258055.5394754419_2394426516,7.0
2020-12-18,53769790.5488226810_4652431863,96.0
2020-12-18,53769790.5488226810_4652431863,22.0
2020-12-18,53769790.5488226810_4652431863,32.0
2020-12-18,53769790.5488226810_4652431863,46.0
2020-12-18,67638750.9021490779_513661499,7.0
2020-12-18,67638750.9021490779_513661499,26.0
2020-12-18,67638750.9021490779_513661499,45.0
2020-12-18,67638750.9021490779_513661499,12.0
2020-12-18,71278332.7023651906_6184444047,29.0
2020-12-18,71278332.7023651906_6184444047,11.0
2020-12-18,71278332.7023651906_6184444047,22.0
2020-12-18,71278332.7023651906_6184444047,15.0
2020-12-18,78130429.4925267502_9203034279,6.0
2020-12-18,78130429.4925267502_9203034279,10.0
2020-12-18,78130429.4925267502_9203034279,6.0
2020-12-18,78130429.4925267502_9203034279,10.0
2020-12-18,8367098267.6266306459_444193116,6.0
2020-12-18,8367098267.6266306459_444193116,28.0
2020-12-18,8367098267.6266306459_444193116,35.0
2020-12-18,8367098267.6266306459_444193116,16.0
2020-12-18,3287379.7416476309_9781432304,10.0
2020-12-18,3287379.7416476309_9781432304,2.0
2020-12-18,3287379.7416476309_9781432304,4.0
2020-12-18,3287379.7416476309_9781432304,6.0
2020-12-18,3287379.7416476309_9781432304,10.0
2020-12-18,4645810.6414891428_8343433253,44.0
2020-12-18,4645810.6414891428_8343433253,2.0
2020-12-18,4645810.6414891428_8343433253,3.0
2020-12-18,4645810.6414891428_8343433253,2.0
2020-12-18,4645810.6414891428_8343433253,21.0
2020-12-18,7172054.6394028971_2279757772,13.0
2020-12-18,7172054.6394028971_2279757772,28.0
2020-12-18,7172054.6394028971_2279757772,13.0
2020-12-18,7172054.6394028971_2279757772,24.0
2020-12-18,7172054.6394028971_2279757772,24.0
2020-12-18,34557263.4880284615_3199501807,4.0
2020-12-18,34557263.4880284615_3199501807,24.0
2020-12-18,34557263.4880284615_3199501807,3.0
2020-12-18,34557263.4880284615_3199501807,3.0
2020-12-18,34557263.4880284615_3199501807,9.0
2020-12-18,50640660.9007425824_4506112447,32.0
2020-12-18,50640660.9007425824_4506112447,14.0
2020-12-18,50640660.9007425824_4506112447,13.0
2020-12-18,50640660.9007425824_4506112447,32.0
2020-12-18,50640660.9007425824_4506112447,6.0
2020-12-18,9316296.6895701928_9707092532,24.0
2020-12-18,9316296.6895701928_9707092532,10.0
2020-12-18,9316296.6895701928_9707092532,10.0
2020-12-18,9316296.6895701928_9707092532,12.0
2020-12-18,9316296.6895701928_9707092532,28.0
2020-12-18,9316296.6895701928_9707092532,13.0
2020-12-18,25845532.1613251814_4395751883,14.0
2020-12-18,25845532.1613251814_4395751883,24.0
2020-12-18,25845532.1613251814_4395751883,20.0
2020-12-18,25845532.1613251814_4395751883,24.0
2020-12-18,25845532.1613251814_4395751883,10.0
2020-12-18,25845532.1613251814_4395751883,36.0
2020-12-18,52907871.5751917450_6175678212,2.0
2020-12-18,52907871.5751917450_6175678212,1.0
2020-12-18,52907871.5751917450_6175678212,2.0
2020-12-18,52907871.5751917450_6175678212,20.0
2020-12-18,52907871.5751917450_6175678212,12.0
2020-12-18,52907871.5751917450_6175678212,2.0
2020-12-18,61878973.9611156034_4842069678,2.0
2020-12-18,61878973.9611156034_4842069678,10.0
2020-12-18,61878973.9611156034_4842069678,8.0
2020-12-18,61878973.9611156034_4842069678,16.0
2020-12-18,61878973.9611156034_4842069678,7.0
2020-12-18,61878973.9611156034_4842069678,4.0
2020-12-18,79437846.7966348856_2753067486,14.0
2020-12-18,79437846.7966348856_2753067486,32.0
2020-12-18,79437846.7966348856_2753067486,14.0
2020-12-18,79437846.7966348856_2753067486,24.0
2020-12-18,79437846.7966348856_2753067486,14.0
2020-12-18,79437846.7966348856_2753067486,13.0
2020-12-18,5244179.4867323211_7956075058,11.0
2020-12-18,5244179.4867323211_7956075058,96.0
2020-12-18,5244179.4867323211_7956075058,7.0
2020-12-18,5244179.4867323211_7956075058,22.0
2020-12-18,5244179.4867323211_7956075058,44.0
2020-12-18,5244179.4867323211_7956075058,20.0
2020-12-18,5244179.4867323211_7956075058,160.0
2020-12-18,32495068.8510753707_7350589390,2.0
2020-12-18,32495068.8510753707_7350589390,7.0
2020-12-18,32495068.8510753707_7350589390,10.0
2020-12-18,32495068.8510753707_7350589390,14.0
2020-12-18,32495068.8510753707_7350589390,7.0
2020-12-18,32495068.8510753707_7350589390,16.0
2020-12-18,32495068.8510753707_7350589390,7.0
2020-12-18,34613058.0872685890_6386480446,10.0
2020-12-18,34613058.0872685890_6386480446,24.0
2020-12-18,34613058.0872685890_6386480446,48.0
2020-12-18,34613058.0872685890_6386480446,18.0
2020-12-18,34613058.0872685890_6386480446,14.0
2020-12-18,34613058.0872685890_6386480446,14.0
2020-12-18,34613058.0872685890_6386480446,24.0
2020-12-18,68179423.3220502588_2214743696,24.0
2020-12-18,68179423.3220502588_2214743696,20.0
2020-12-18,68179423.3220502588_2214743696,6.0
2020-12-18,68179423.3220502588_2214743696,48.0
2020-12-18,68179423.3220502588_2214743696,6.0
2020-12-18,68179423.3220502588_2214743696,48.0
2020-12-18,68179423.3220502588_2214743696,24.0
2020-12-18,82278834.0437907358_9380824408,6.0
2020-12-18,82278834.0437907358_9380824408,21.0
2020-12-18,82278834.0437907358_9380824408,2.0
2020-12-18,82278834.0437907358_9380824408,19.0
2020-12-18,82278834.0437907358_9380824408,10.0
2020-12-18,82278834.0437907358_9380824408,2.0
2020-12-18,82278834.0437907358_9380824408,11.0
2020-12-18,69080739.9100349214_3209204800,32.0
2020-12-18,5604587.3755072537_6644157949,8.0
2020-12-18,5604587.3755072537_6644157949,8.0
2020-12-18,5604587.3755072537_6644157949,34.0
2020-12-18,5604587.3755072537_6644157949,1.0
2020-12-18,5604587.3755072537_6644157949,8.0
2020-12-18,5604587.3755072537_6644157949,8.0
2020-12-18,5604587.3755072537_6644157949,14.0
2020-12-18,5604587.3755072537_6644157949,8.0
2020-12-18,12852776.3686074468_3735087699,4.0
2020-12-18,12852776.3686074468_3735087699,10.0
2020-12-18,12852776.3686074468_3735087699,24.0
2020-12-18,12852776.3686074468_3735087699,48.0
2020-12-18,12852776.3686074468_3735087699,4.0
2020-12-18,12852776.3686074468_3735087699,76.0
2020-12-18,12852776.3686074468_3735087699,4.0
2020-12-18,12852776.3686074468_3735087699,3.0
2020-12-18,12852776.3686074468_3735087699,19.0
2020-12-18,3637854995.9255566540_1522719674,1.0
2020-12-18,3637854995.9255566540_1522719674,1.0
2020-12-18,3637854995.9255566540_1522719674,14.0
2020-12-18,3637854995.9255566540_1522719674,7.0
2020-12-18,3637854995.9255566540_1522719674,3.0
2020-12-18,3637854995.9255566540_1522719674,1.0
2020-12-18,3637854995.9255566540_1522719674,7.0
2020-12-18,3637854995.9255566540_1522719674,3.0
2020-12-18,3637854995.9255566540_1522719674,1.0
2020-12-18,62739166.8660781806_6563275828,1.0
2020-12-18,62739166.8660781806_6563275828,19.0
2020-12-18,62739166.8660781806_6563275828,15.0
2020-12-18,62739166.8660781806_6563275828,1.0
2020-12-18,62739166.8660781806_6563275828,9.0
2020-12-18,62739166.8660781806_6563275828,5.0
2020-12-18,62739166.8660781806_6563275828,1.0
2020-12-18,62739166.8660781806_6563275828,96.0
2020-12-18,62739166.8660781806_6563275828,2.0
2020-12-18,62739166.8660781806_6563275828,16.0
2020-12-18,62739166.8660781806_6563275828,1.0
2020-12-18,62739166.8660781806_6563275828,16.0
2020-12-18,69080739.9100349214_3209204800,2.0
2020-12-18,7670494.0367304220_4636877292,38.0
2020-12-18,7670494.0367304220_4636877292,22.0
2020-12-18,7670494.0367304220_4636877292,36.0
2020-12-18,7307316.0360352296_421403365,16.0
2020-12-18,7307316.0360352296_421403365,19.0
2020-12-18,7307316.0360352296_421403365,12.0
2020-12-18,7307316.0360352296_421403365,14.0
2020-12-18,7307316.0360352296_421403365,19.0
2020-12-18,7307316.0360352296_421403365,32.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,4484520.5210961028_8228780744,2.0
2020-12-18,4327637.5684056733_4636139302,12.0
2020-12-18,4327637.5684056733_4636139302,14.0
2020-12-18,4327637.5684056733_4636139302,4.0
2020-12-18,2212017.2642371952_7789675065,3.0
2020-12-18,2212017.2642371952_7789675065,4.0
2020-12-18,2212017.2642371952_7789675065,22.0
2020-12-18,73122682.2269869827_240397507,30.0
2020-12-18,73122682.2269869827_240397507,60.0
2020-12-18,53418806.5482216471_8592827680,41.0
2020-12-18,53418806.5482216471_8592827680,8.0
2020-12-18,53418806.5482216471_8592827680,41.0
2020-12-18,53418806.5482216471_8592827680,8.0
2020-12-18,53418806.5482216471_8592827680,41.0
2020-12-18,53418806.5482216471_8592827680,8.0
2020-12-18,49499670.1702984658_961101948,25.0
2020-12-18,49499670.1702984658_961101948,25.0
2020-12-18,47327205.6325472260_2889547827,63.0
2020-12-18,47327205.6325472260_2889547827,16.0
2020-12-18,45277194.9362696963_4075847521,71.0
2020-12-18,45277194.9362696963_4075847521,24.0
2020-12-18,34337826.8589907777_2721950489,61.0
2020-12-18,34337826.8589907777_2721950489,18.0
2020-12-18,32220426.7266826946_7724675476,16.0
2020-12-18,32220426.7266826946_7724675476,17.0
2020-12-18,32220426.7266826946_7724675476,16.0
2020-12-18,32220426.7266826946_7724675476,17.0
2020-12-18,31950543.1898138464_5077309421,48.0
2020-12-18,31950543.1898138464_5077309421,24.0
2020-12-18,31508986.6211752903_7061797011,32.0
2020-12-18,31508986.6211752903_7061797011,48.0
2020-12-18,22360539.8245478823_2002687724,9.0
2020-12-18,22360539.8245478823_2002687724,9.0
2020-12-18,7295755.2837047873_4075246272,16.0
2020-12-18,7295755.2837047873_4075246272,16.0
2020-12-18,6291077.4211780324_729698038,13.0
2020-12-18,6291077.4211780324_729698038,44.0
2020-12-18,4484520.5210961028_8228780744,44.0
2020-12-18,4484520.5210961028_8228780744,12.0
2020-12-18,2486666.7242035302_5609609092,8.0
2020-12-18,2486666.7242035302_5609609092,41.0
2020-12-18,8365874158.6584635135_8211784101,44.0
2020-12-18,8365874158.6584635135_8211784101,44.0
2020-12-18,2467672454.9329478776_6301537984,22.0
2020-12-18,88252620.9272679238_8950998355,14.0
2020-12-18,55876955.1461572499_3048706521,79.0
2020-12-18,53989140.2218322723_8700224789,14.0
2020-12-18,53989140.2218322723_8700224789,14.0
2020-12-18,53989140.2218322723_8700224789,14.0
2020-12-18,52691175.7181665075_6964054889,24.0
2020-12-18,49434402.8306205049_8466660729,40.0
2020-12-18,49433987.5928820539_6618757361,13.0
2020-12-18,42437353.0009009717_9070272889,18.0
2020-12-18,42372741.7725745796_8396651381,32.0
2020-12-18,40581241.9763166406_5054626099,24.0
2020-12-18,31588757.8825339636_7939274861,75.0
2020-12-18,31434781.7401740396_2938055120,192.0
2020-12-18,30919230.3331476140_135820367,60.0
2020-12-18,20037471.8988089326_3711148711,44.0
2020-12-18,19216505.5989680749_3865705575,48.0
2020-12-18,11422977.5445649055_1486596554,20.0
2020-12-18,10211474.7929477742_4855749522,10.0
2020-12-18,9271679.7821879014_9367154168,70.0
2020-12-18,8577405.9053970649_480278744,48.0
2020-12-18,8339212.2465893300_2588924847,20.0
2020-12-18,8339212.2465893300_2588924847,13.0
2020-12-18,8339212.2465893300_2588924847,16.0
2020-12-18,7794073.9916956251_1594868396,16.0
2020-12-18,7794073.9916956251_1594868396,16.0
2020-12-18,7782816.5155913272_1069452579,58.0
2020-12-18,6574805.3436225086_2254232357,99.0
2020-12-18,5998553.8301132552_7734886518,16.0
2020-12-18,5885098.5400804724_9314140083,41.0
2020-12-18,4296769.0350898725_9818457689,60.0
2020-12-18,4186237.2268701556_4548363452,96.0
2020-12-18,6099877.8106632683_3304710128,
2020-12-18,69080739.9100349214_3209204800,32.0
2020-12-19,7171332.8572143041_7896575002,12.0
2020-12-19,1859363.5805703761_1927994661,3.0
2020-12-19,1859363.5805703761_1927994661,13.0
2020-12-19,1859363.5805703761_1927994661,22.0
2020-12-19,90269155.5005493831_1734744096,24.0
2020-12-19,90269155.5005493831_1734744096,17.0
2020-12-19,70273900.3717271442_1270020610,96.0
2020-12-19,70273900.3717271442_1270020610,13.0
2020-12-19,63336637.2279943127_2946709620,16.0
2020-12-19,63336637.2279943127_2946709620,92.0
2020-12-19,54818265.6577214045_6472015239,3.0
2020-12-19,54818265.6577214045_6472015239,32.0
2020-12-19,48856615.5342430257_6756322037,13.0
2020-12-19,48856615.5342430257_6756322037,30.0
2020-12-19,41179206.8501474127_2358483841,88.0
2020-12-19,41179206.8501474127_2358483841,44.0
2020-12-19,8536857.0920789613_5869333617,19.0
2020-12-19,8536857.0920789613_5869333617,16.0
2020-12-19,8536857.0920789613_5869333617,16.0
2020-12-19,8536857.0920789613_5869333617,19.0
2020-12-19,7985640.7516718007_1067591128,26.0
2020-12-19,7985640.7516718007_1067591128,15.0
2020-12-19,4958191.3484019469_4353316964,3.0
2020-12-19,4958191.3484019469_4353316964,13.0
2020-12-19,3702643.5920822410_2431922556,30.0
2020-12-19,3702643.5920822410_2431922556,60.0
2020-12-19,1972984.6707484339_6647866894,44.0
2020-12-19,1972984.6707484339_6647866894,21.0
2020-12-19,7418203637.9546219861_3703966551,24.0
2020-12-19,86253338.5702333040_2599448025,14.0
2020-12-19,86253338.5702333040_2599448025,14.0
2020-12-19,86253338.5702333040_2599448025,14.0
2020-12-19,86253338.5702333040_2599448025,14.0
2020-12-19,86253338.5702333040_2599448025,14.0
2020-12-19,86253338.5702333040_2599448025,14.0
2020-12-19,75634947.6789263686_6840028583,30.0
2020-12-19,68478330.4276176256_2911725234,22.0
2020-12-19,55931358.6296383621_994399688,15.0
2020-12-19,55931358.6296383621_994399688,15.0
2020-12-19,47809082.2700865658_2868353846,88.0
2020-12-19,39049984.4198737878_9145207198,66.0
